TF_ID	col_amp	TF_Symbol1	TF_Symbol2	Chr	Start	End	Effect	targetChr	targetStart	targetEnd	targetLen	targetID	targetID2	DistanceTSS	targetSymbol
AT1G79580	SMB_colamp	NAC	SMB	1	25792349	25792549	Promoter (<=1kb)	1	25792593	25793123	531	AT1G68700	AT1G68700.1	-44	AT1G68700
AT1G79580	SMB_colamp	NAC	SMB	1	28732424	28732624	Promoter (1-2kb)	1	28734207	28738967	4761	AT1G76580	AT1G76580.1	-1583	AT1G76580
AT1G79580	SMB_colamp	NAC	SMB	1	28733605	28733805	Promoter (<=1kb)	1	28734207	28738967	4761	AT1G76580	AT1G76580.1	-402	AT1G76580
AT1G79580	SMB_colamp	NAC	SMB	1	6472650	6472850	Promoter (<=1kb)	1	6471150	6471824	675	AT1G18760	AT1G18760.1	-826	AT1G18760
AT1G79580	SMB_colamp	NAC	SMB	1	2289972	2290172	Promoter (<=1kb)	1	2289959	2290977	1019	AT1G07460	AT1G07460.2	13	AT1G07460
AT1G79580	SMB_colamp	NAC	SMB	1	21892923	21893123	Promoter (<=1kb)	1	21893142	21901086	7945	AT1G59610	AT1G59610.1	-19	DL3
AT1G79580	SMB_colamp	NAC	SMB	1	1932380	1932580	Promoter (<=1kb)	1	1931229	1932429	1201	AT1G06330	AT1G06330.1	0	AT1G06330
AT1G79580	SMB_colamp	NAC	SMB	1	23213303	23213503	Promoter (1-2kb)	1	23210414	23211395	982	AT1G62690	AT1G62690.1	-1908	AT1G62690
AT1G79580	SMB_colamp	NAC	SMB	1	29504374	29504574	Promoter (<=1kb)	1	29504532	29507669	3138	AT1G78420	AT1G78420.2	0	LARGE IN CHINESE
AT1G79580	SMB_colamp	NAC	SMB	1	25473549	25473749	Promoter (<=1kb)	1	25473544	25474140	597	AT1G67920	AT1G67920.1	5	AT1G67920
AT1G79580	SMB_colamp	NAC	SMB	1	13500229	13500429	Promoter (<=1kb)	1	13501086	13502283	1198	AT1G06963	AT1G06963.1	-657	NA
AT1G79580	SMB_colamp	NAC	SMB	1	7259554	7259754	Promoter (<=1kb)	1	7253998	7258952	4955	AT1G20860	AT1G20860.2	-602	PHT1;8
AT1G79580	SMB_colamp	NAC	SMB	1	29694598	29694798	Promoter (<=1kb)	1	29689013	29694255	5243	AT1G78955	AT1G78955.1	-343	CAMS1
AT1G79580	SMB_colamp	NAC	SMB	1	23994880	23995080	Promoter (<=1kb)	1	23995909	23998832	2924	AT1G64600	AT1G64600.1	-829	AT1G64600
AT1G79580	SMB_colamp	NAC	SMB	1	26127822	26128022	Promoter (<=1kb)	1	26128288	26129602	1315	AT1G69520	AT1G69520.1	-266	AT1G69520
AT1G79580	SMB_colamp	NAC	SMB	1	18649142	18649342	Promoter (<=1kb)	1	18649706	18657400	7695	AT1G50360	AT1G50360.1	-364	VIIIA
AT1G79580	SMB_colamp	NAC	SMB	1	23527129	23527329	Promoter (<=1kb)	1	23527570	23531226	3657	AT1G63440	AT1G63440.1	-241	HMA5
AT1G79580	SMB_colamp	NAC	SMB	1	20608667	20608867	Promoter (<=1kb)	1	20609675	20612410	2736	AT1G55250	AT1G55250.4	-808	HUB2
AT1G79580	SMB_colamp	NAC	SMB	1	6746194	6746394	Promoter (<=1kb)	1	6746778	6751609	4832	AT1G19485	AT1G19485.2	-384	AT1G19485
AT1G79580	SMB_colamp	NAC	SMB	1	20924818	20925018	Promoter (<=1kb)	1	20922342	20924587	2246	AT1G55940	AT1G55940.1	-231	CYP708A1
AT1G79580	SMB_colamp	NAC	SMB	1	4276029	4276229	Promoter (<=1kb)	1	4276505	4277969	1465	AT1G12560	AT1G12560.1	-276	EXPA7
AT1G79580	SMB_colamp	NAC	SMB	1	7322986	7323186	Promoter (1-2kb)	1	7324471	7329441	4971	AT1G20980	AT1G20980.1	-1285	SPL14
AT1G79580	SMB_colamp	NAC	SMB	1	4011708	4011908	Promoter (<=1kb)	1	4011060	4011493	434	AT1G04913	AT1G04913.1	-215	NA
AT1G79580	SMB_colamp	NAC	SMB	1	29701793	29701993	Promoter (1-2kb)	1	29703055	29707844	4790	AT1G78970	AT1G78970.3	-1062	LUP1
AT1G79580	SMB_colamp	NAC	SMB	1	24879374	24879574	Promoter (1-2kb)	1	24881180	24882480	1301	AT1G66720	AT1G66720.1	-1606	AT1G66720
AT1G79580	SMB_colamp	NAC	SMB	1	1851511	1851711	Promoter (<=1kb)	1	1851472	1853019	1548	AT1G06100	AT1G06100.1	39	AT1G06100
AT1G79580	SMB_colamp	NAC	SMB	5	3156762	3156962	Promoter (<=1kb)	5	3153494	3156249	2756	AT5G10090	AT5G10090.1	-513	TPR13
AT1G79580	SMB_colamp	NAC	SMB	5	3735962	3736162	Promoter (<=1kb)	5	3733635	3735265	1631	AT5G11600	AT5G11600.1	-697	AT5G11600
AT1G79580	SMB_colamp	NAC	SMB	5	5791523	5791723	Promoter (1-2kb)	5	5792926	5794823	1898	AT5G17570	AT5G17570.1	-1203	AT5G17570
AT1G79580	SMB_colamp	NAC	SMB	5	6296792	6296992	Promoter (1-2kb)	5	6298386	6300289	1904	AT5G18870	AT5G18870.1	-1394	NSH5
AT1G79580	SMB_colamp	NAC	SMB	5	6518001	6518201	Promoter (<=1kb)	5	6518777	6521483	2707	AT5G19350	AT5G19350.1	-576	AT5G19350
AT1G79580	SMB_colamp	NAC	SMB	5	8240920	8241120	Promoter (<=1kb)	5	8238534	8240705	2172	AT5G24270	AT5G24270.5	-215	SOS3
AT1G79580	SMB_colamp	NAC	SMB	5	13098367	13098567	Promoter (1-2kb)	5	13099779	13100086	308	AT5G05135	AT5G05135.1	-1212	NA
AT1G79580	SMB_colamp	NAC	SMB	5	16773222	16773422	Promoter (<=1kb)	5	16773757	16774029	273	AT5G06255	AT5G06255.1	-335	NA
AT1G79580	SMB_colamp	NAC	SMB	5	21069001	21069201	Promoter (<=1kb)	5	21069110	21071739	2630	AT5G51830	AT5G51830.1	0	FRK1
AT1G79580	SMB_colamp	NAC	SMB	5	21730173	21730373	Promoter (<=1kb)	5	21725441	21729413	3973	AT5G53500	AT5G53500.2	-760	AT5G53500
AT1G79580	SMB_colamp	NAC	SMB	5	22868039	22868239	Promoter (<=1kb)	5	22869060	22869958	899	AT5G56470	AT5G56470.1	-821	" L -GULL"
AT1G79580	SMB_colamp	NAC	SMB	5	24612545	24612745	Promoter (<=1kb)	5	24612867	24614471	1605	AT5G61180	AT5G61180.1	-122	AT5G61180
AT1G79580	SMB_colamp	NAC	SMB	5	24664476	24664676	Promoter (1-2kb)	5	24661679	24663217	1539	AT5G61340	AT5G61340.2	-1259	AT5G61340
AT1G79580	SMB_colamp	NAC	SMB	5	25580768	25580968	Promoter (<=1kb)	5	25581696	25586620	4925	AT5G63930	AT5G63930.1	-728	AT5G63930
AT1G79580	SMB_colamp	NAC	SMB	5	26169651	26169851	Promoter (<=1kb)	5	26161624	26169191	7568	AT5G65460	AT5G65460.4	-460	KAC2
AT1G79580	SMB_colamp	NAC	SMB	5	26924635	26924835	Promoter (1-2kb)	5	26921584	26923488	1905	AT5G67460	AT5G67460.1	-1147	AT5G67460
AT1G79580	SMB_colamp	NAC	SMB	5	6231997	6232197	Promoter (1-2kb)	5	6228163	6230630	2468	AT5G18680	AT5G18680.2	-1367	TLP11
AT1G79580	SMB_colamp	NAC	SMB	5	10614573	10614773	Promoter (<=1kb)	5	10614329	10614623	295	AT5G04785	AT5G04785.1	0	NA
AT1G79580	SMB_colamp	NAC	SMB	5	26259665	26259865	Promoter (1-2kb)	5	26261136	26264170	3035	AT5G65683	AT5G65683.1	-1271	WAVH2
AT1G79580	SMB_colamp	NAC	SMB	5	8631244	8631444	Promoter (<=1kb)	5	8631461	8634027	2567	AT5G25050	AT5G25050.1	-17	AT5G25050
AT1G79580	SMB_colamp	NAC	SMB	5	23607290	23607490	Promoter (<=1kb)	5	23605189	23607045	1857	AT5G58400	AT5G58400.1	-245	AT5G58400
AT1G79580	SMB_colamp	NAC	SMB	5	21526049	21526249	Promoter (<=1kb)	5	21526250	21528323	2074	AT5G53100	AT5G53100.1	-1	AT5G53100
AT1G79580	SMB_colamp	NAC	SMB	5	3172544	3172744	Promoter (<=1kb)	5	3171266	3172701	1436	AT5G10130	AT5G10130.1	0	AT5G10130
AT1G79580	SMB_colamp	NAC	SMB	5	10958692	10958892	Promoter (<=1kb)	5	10956892	10957883	992	AT5G04925	AT5G04925.1	-809	NA
AT1G79580	SMB_colamp	NAC	SMB	5	6242977	6243177	Promoter (<=1kb)	5	6243982	6246325	2344	AT5G18720	AT5G18720.3	-805	AT5G18720
AT1G79580	SMB_colamp	NAC	SMB	5	22292704	22292904	Promoter (<=1kb)	5	22293325	22295144	1820	AT5G54890	AT5G54890.1	-421	MCSF2
AT1G79580	SMB_colamp	NAC	SMB	5	16643572	16643772	Promoter (1-2kb)	5	16638346	16641933	3588	AT5G41610	AT5G41610.1	-1639	CHX18
AT1G79580	SMB_colamp	NAC	SMB	5	20200697	20200897	Promoter (<=1kb)	5	20197391	20200468	3078	AT5G49720	AT5G49720.1	-229	GH9A1
AT1G79580	SMB_colamp	NAC	SMB	5	1237908	1238108	Promoter (<=1kb)	5	1238820	1240517	1698	AT5G04390	AT5G04390.1	-712	AT5G04390
AT1G79580	SMB_colamp	NAC	SMB	5	26807180	26807380	Promoter (1-2kb)	5	26805478	26805862	385	AT5G09825	AT5G09825.1	-1318	NA
AT1G79580	SMB_colamp	NAC	SMB	5	599357	599557	Promoter (<=1kb)	5	600499	602658	2160	AT5G02660	AT5G02660.1	-942	AT5G02660
AT1G79580	SMB_colamp	NAC	SMB	5	4708868	4709068	Promoter (<=1kb)	5	4709262	4709871	610	AT5G14602	AT5G14602.1	-194	AT5G14602
AT1G79580	SMB_colamp	NAC	SMB	5	17455727	17455927	Promoter (<=1kb)	5	17456330	17456695	366	AT5G06505	AT5G06505.1	-403	NA
AT1G79580	SMB_colamp	NAC	SMB	5	19981554	19981754	Promoter (<=1kb)	5	19981568	19983869	2302	AT5G49290	AT5G49290.9	0	RLP56
AT1G79580	SMB_colamp	NAC	SMB	3	2650836	2651036	Promoter (<=1kb)	3	2648485	2651101	2617	AT3G08720	AT3G08720.4	65	S6K2
AT1G79580	SMB_colamp	NAC	SMB	3	4478739	4478939	Promoter (<=1kb)	3	4477289	4478751	1463	AT3G13680	AT3G13680.1	0	AT3G13680
AT1G79580	SMB_colamp	NAC	SMB	3	4710227	4710427	Promoter (<=1kb)	3	4710483	4711969	1487	AT3G14190	AT3G14190.2	-56	CMR1
AT1G79580	SMB_colamp	NAC	SMB	3	6855222	6855422	Promoter (<=1kb)	3	6850371	6855513	5143	AT3G19720	AT3G19720.3	91	ARC5
AT1G79580	SMB_colamp	NAC	SMB	3	7536916	7537116	Promoter (<=1kb)	3	7534580	7536523	1944	AT3G21400	AT3G21400.1	-393	AT3G21400
AT1G79580	SMB_colamp	NAC	SMB	3	8311291	8311491	Promoter (<=1kb)	3	8311722	8313125	1404	AT3G23255	AT3G23255.2	-231	AT3G23255
AT1G79580	SMB_colamp	NAC	SMB	3	18067797	18067997	Promoter (1-2kb)	3	18069078	18069149	72	AT3G48745	AT3G48745.1	-1081	AT3G48745
AT1G79580	SMB_colamp	NAC	SMB	3	18176274	18176474	Promoter (<=1kb)	3	18176380	18176605	226	AT3G08025	AT3G08025.1	0	NA
AT1G79580	SMB_colamp	NAC	SMB	3	18477322	18477522	Promoter (<=1kb)	3	18474305	18477032	2728	AT3G49810	AT3G49810.1	-290	ATPUB30
AT1G79580	SMB_colamp	NAC	SMB	3	19183835	19184035	Promoter (<=1kb)	3	19184926	19186660	1735	AT3G51720	AT3G51720.1	-891	AT3G51720
AT1G79580	SMB_colamp	NAC	SMB	3	20234867	20235067	Promoter (<=1kb)	3	20235506	20244046	8541	AT3G54670	AT3G54670.1	-439	TTN8
AT1G79580	SMB_colamp	NAC	SMB	3	20452166	20452366	Promoter (<=1kb)	3	20444535	20452400	7866	AT3G55160	AT3G55160.1	34	THADA
AT1G79580	SMB_colamp	NAC	SMB	3	21437100	21437300	Promoter (<=1kb)	3	21438075	21442085	4011	AT3G57890	AT3G57890.1	-775	AT3G57890
AT1G79580	SMB_colamp	NAC	SMB	3	21877564	21877764	Promoter (<=1kb)	3	21878167	21879799	1633	AT3G59170	AT3G59170.1	-403	AT3G59170
AT1G79580	SMB_colamp	NAC	SMB	3	22261425	22261625	Promoter (<=1kb)	3	22261648	22268496	6849	AT3G60240	AT3G60240.3	-23	EIF4G
AT1G79580	SMB_colamp	NAC	SMB	3	23430093	23430293	Promoter (<=1kb)	3	23426913	23429356	2444	AT3G63450	AT3G63450.3	-737	AT3G63450
AT1G79580	SMB_colamp	NAC	SMB	3	3723472	3723672	Promoter (<=1kb)	3	3722892	3723733	842	AT3G11773	AT3G11773.2	61	AT3G11773
AT1G79580	SMB_colamp	NAC	SMB	3	5190617	5190817	Promoter (<=1kb)	3	5190556	5192197	1642	AT3G15370	AT3G15370.1	61	EXPA12
AT1G79580	SMB_colamp	NAC	SMB	3	10045179	10045379	Promoter (<=1kb)	3	10043522	10044539	1018	AT3G27200	AT3G27200.1	-640	AT3G27200
AT1G79580	SMB_colamp	NAC	SMB	3	4932829	4933029	Promoter (1-2kb)	3	4934330	4936644	2315	AT3G14680	AT3G14680.1	-1301	CYP72A14
AT1G79580	SMB_colamp	NAC	SMB	3	16921494	16921694	Promoter (<=1kb)	3	16920445	16920957	513	AT3G46070	AT3G46070.1	-537	AT3G46070
AT1G79580	SMB_colamp	NAC	SMB	3	17848545	17848745	Promoter (<=1kb)	3	17849351	17851785	2435	AT3G48210	AT3G48210.1	-606	SPC25
AT1G79580	SMB_colamp	NAC	SMB	3	9980537	9980737	Promoter (<=1kb)	3	9978095	9979843	1749	AT3G27050	AT3G27050.1	-694	AT3G27050
AT1G79580	SMB_colamp	NAC	SMB	3	11967184	11967384	Promoter (1-2kb)	3	11965180	11965719	540	AT3G30370	AT3G30370.1	-1465	AT3G30370
AT1G79580	SMB_colamp	NAC	SMB	3	3491971	3492171	Promoter (<=1kb)	3	3482149	3492065	9917	AT3G11130	AT3G11130.1	0	CHC1
AT1G79580	SMB_colamp	NAC	SMB	3	3651886	3652086	Promoter (<=1kb)	3	3649370	3651726	2357	AT3G11580	AT3G11580.4	-160	NGAL2
AT1G79580	SMB_colamp	NAC	SMB	3	7497078	7497278	Promoter (<=1kb)	3	7497240	7500323	3084	AT3G21310	AT3G21310.1	0	AT3G21310
AT1G79580	SMB_colamp	NAC	SMB	2	3518270	3518470	Promoter (<=1kb)	2	3517383	3517452	70	AT2G05415	at2g05415	-818	NA
AT1G79580	SMB_colamp	NAC	SMB	2	10872191	10872391	Promoter (<=1kb)	2	10866822	10872243	5422	AT2G25540	AT2G25540.1	0	CESA10
AT1G79580	SMB_colamp	NAC	SMB	2	10978459	10978659	Promoter (1-2kb)	2	10980122	10984128	4007	AT2G25740	AT2G25740.1	-1463	AT2G25740
AT1G79580	SMB_colamp	NAC	SMB	2	13853361	13853561	Promoter (<=1kb)	2	13851667	13853343	1677	AT2G32645	AT2G32645.1	-18	AT2G32645
AT1G79580	SMB_colamp	NAC	SMB	2	14125938	14126138	Promoter (<=1kb)	2	14122806	14125526	2721	AT2G33330	AT2G33330.1	-412	PDLP3
AT1G79580	SMB_colamp	NAC	SMB	2	17007499	17007699	Promoter (<=1kb)	2	17006644	17006918	275	AT2G09180	AT2G09180.1	-581	NA
AT1G79580	SMB_colamp	NAC	SMB	2	19599331	19599531	Promoter (<=1kb)	2	19599686	19602285	2600	AT2G47860	AT2G47860.1	-155	SETH6
AT1G79580	SMB_colamp	NAC	SMB	2	14432546	14432746	Promoter (<=1kb)	2	14430761	14432482	1722	AT2G34180	AT2G34180.1	-64	CIPK13
AT1G79580	SMB_colamp	NAC	SMB	2	17285153	17285353	Promoter (<=1kb)	2	17285470	17289023	3554	AT2G41460	AT2G41460.1	-117	ARP
AT1G79580	SMB_colamp	NAC	SMB	2	14340010	14340210	Promoter (1-2kb)	2	14337198	14338385	1188	AT2G33870	AT2G33870.1	-1625	ARRABA1H
AT1G79580	SMB_colamp	NAC	SMB	2	12946648	12946848	Promoter (<=1kb)	2	12947614	12947966	353	AT2G08380	AT2G08380.1	-766	NA
AT1G79580	SMB_colamp	NAC	SMB	2	19269130	19269330	Promoter (<=1kb)	2	19269558	19272263	2706	AT2G46900	AT2G46900.1	-228	AT2G46900
AT1G79580	SMB_colamp	NAC	SMB	2	9084964	9085164	Promoter (<=1kb)	2	9083906	9084803	898	AT2G21200	AT2G21200.1	-161	SAUR7
AT1G79580	SMB_colamp	NAC	SMB	2	1592640	1592840	Promoter (<=1kb)	2	1590182	1592703	2522	AT2G04560	AT2G04560.1	0	LPXB
AT1G79580	SMB_colamp	NAC	SMB	2	18902149	18902349	Promoter (<=1kb)	2	18902541	18903035	495	AT2G09670	at2g09670	-192	NA
AT1G79580	SMB_colamp	NAC	SMB	2	18131106	18131306	Promoter (1-2kb)	2	18132484	18134068	1585	AT2G43760	AT2G43760.1	-1178	CNX6
AT1G79580	SMB_colamp	NAC	SMB	2	6186788	6186988	Promoter (<=1kb)	2	6187371	6190380	3010	AT2G14530	AT2G14530.1	-383	TBL13
AT1G79580	SMB_colamp	NAC	SMB	2	15074237	15074437	Promoter (<=1kb)	2	15072887	15074140	1254	AT2G35910	AT2G35910.1	-97	ATL70
AT1G79580	SMB_colamp	NAC	SMB	2	17614108	17614308	Promoter (<=1kb)	2	17611185	17613660	2476	AT2G42280	AT2G42280.1	-448	FBH4
AT1G79580	SMB_colamp	NAC	SMB	2	7133146	7133346	Promoter (<=1kb)	2	7131391	7132803	1413	AT2G16450	AT2G16450.1	-343	AT2G16450
AT1G79580	SMB_colamp	NAC	SMB	2	9074905	9075105	Promoter (<=1kb)	2	9070754	9074470	3717	AT2G21170	AT2G21170.3	-435	TIM
AT1G79580	SMB_colamp	NAC	SMB	2	1145491	1145691	Promoter (1-2kb)	2	1142725	1143988	1264	AT2G03740	AT2G03740.1	-1503	LEA11
AT1G79580	SMB_colamp	NAC	SMB	4	201791	201991	Promoter (<=1kb)	4	202250	211309	9060	AT4G00450	AT4G00450.1	-259	CCT
AT1G79580	SMB_colamp	NAC	SMB	4	349005	349205	Promoter (<=1kb)	4	349025	351550	2526	AT4G00820	AT4G00820.1	0	IQD17
AT1G79580	SMB_colamp	NAC	SMB	4	360925	361125	Promoter (<=1kb)	4	359223	360505	1283	AT4G00860	AT4G00860.1	-420	ATOZI1
AT1G79580	SMB_colamp	NAC	SMB	4	2328076	2328276	Promoter (<=1kb)	4	2327044	2328114	1071	AT4G04614	AT4G04614.2	0	AT4G04614
AT1G79580	SMB_colamp	NAC	SMB	4	6495505	6495705	Promoter (<=1kb)	4	6495799	6499205	3407	AT4G10510	AT4G10510.2	-94	AT4G10510
AT1G79580	SMB_colamp	NAC	SMB	4	7083579	7083779	Promoter (<=1kb)	4	7082279	7083469	1191	AT4G11770	AT4G11770.1	-110	AT4G11770
AT1G79580	SMB_colamp	NAC	SMB	4	7416264	7416464	Promoter (1-2kb)	4	7413990	7414955	966	AT4G12500	AT4G12500.1	-1309	AT4G12500
AT1G79580	SMB_colamp	NAC	SMB	4	7470510	7470710	Promoter (<=1kb)	4	7467845	7470737	2893	AT4G12650	AT4G12650.1	27	TMN12
AT1G79580	SMB_colamp	NAC	SMB	4	9608181	9608381	Promoter (<=1kb)	4	9608632	9611700	3069	AT4G17098	AT4G17098.1	-251	AT4G17098
AT1G79580	SMB_colamp	NAC	SMB	4	9659514	9659714	Promoter (<=1kb)	4	9656652	9659576	2925	AT4G17220	AT4G17220.1	0	MAP70-5
AT1G79580	SMB_colamp	NAC	SMB	4	11495356	11495556	Promoter (<=1kb)	4	11492248	11495538	3291	AT4G21630	AT4G21630.1	0	AT4G21630
AT1G79580	SMB_colamp	NAC	SMB	4	11785839	11786039	Promoter (<=1kb)	4	11782840	11785937	3098	AT4G22290	AT4G22290.1	0	SHOU4L2
AT1G79580	SMB_colamp	NAC	SMB	4	14440893	14441093	Promoter (1-2kb)	4	14437561	14439769	2209	AT4G29310	AT4G29310.2	-1124	AT4G29310
AT1G79580	SMB_colamp	NAC	SMB	4	15819033	15819233	Promoter (<=1kb)	4	15819489	15820879	1391	AT4G32800	AT4G32800.1	-256	ERF043
AT1G79580	SMB_colamp	NAC	SMB	4	15908015	15908215	Promoter (1-2kb)	4	15904082	15906099	2018	AT4G32950	AT4G32950.1	-1916	AT4G32950
AT1G79580	SMB_colamp	NAC	SMB	4	16270737	16270937	Promoter (<=1kb)	4	16271745	16274825	3081	AT4G33950	AT4G33950.1	-808	OST1
AT1G79580	SMB_colamp	NAC	SMB	4	16776430	16776630	Promoter (<=1kb)	4	16774142	16776371	2230	AT4G35260	AT4G35260.1	-59	IDH1
AT1G79580	SMB_colamp	NAC	SMB	4	17441990	17442190	Promoter (<=1kb)	4	17442612	17444295	1684	AT4G37000	AT4G37000.1	-422	ACD2
AT1G79580	SMB_colamp	NAC	SMB	4	17723542	17723742	Promoter (<=1kb)	4	17723639	17725037	1399	AT4G37730	AT4G37730.1	0	BZIP7
AT1G79580	SMB_colamp	NAC	SMB	4	17840311	17840511	Promoter (1-2kb)	4	17835217	17838969	3753	AT4G37940	AT4G37940.3	-1342	AGL21
AT1G79580	SMB_colamp	NAC	SMB	4	9818715	9818915	Promoter (<=1kb)	4	9819340	9821730	2391	AT4G17616	AT4G17616.1	-425	AT4G17616
AT1G79580	SMB_colamp	NAC	SMB	4	14509865	14510065	Promoter (<=1kb)	4	14510147	14511043	897	AT4G29580	AT4G29580.1	-82	AT4G29580
AT1G79580	SMB_colamp	NAC	SMB	4	15992036	15992236	Promoter (<=1kb)	4	15985174	15991633	6460	AT4G33150	AT4G33150.2	-403	SDH
AT1G79580	SMB_colamp	NAC	SMB	4	13005634	13005834	Promoter (<=1kb)	4	13003668	13005871	2204	AT4G25434	AT4G25434.11	37	NUDT10
AT1G79580	SMB_colamp	NAC	SMB	4	10463879	10464079	Promoter (<=1kb)	4	10460295	10464001	3707	AT4G19120	AT4G19120.2	0	ERD3
AT1G79580	SMB_colamp	NAC	SMB	4	14998487	14998687	Promoter (<=1kb)	4	14992396	14998649	6254	AT4G30790	AT4G30790.1	0	ATG11
AT1G79580	SMB_colamp	NAC	SMB	4	18543493	18543693	Promoter (<=1kb)	4	18542473	18542681	209	AT4G09985	AT4G09985.1	-812	NA
AT1G79580	SMB_colamp	NAC	SMB	4	10282462	10282662	Promoter (<=1kb)	4	10282762	10283803	1042	AT4G18690	AT4G18690.1	-100	AT4G18690
AT1G79580	SMB_colamp	NAC	SMB	1	116003	116203	Promoter (<=1kb)	1	116784	118845	2062	AT1G01300	AT1G01300.1	-581	AT1G01300
AT1G79580	SMB_colamp	NAC	SMB	1	1882060	1882260	Promoter (<=1kb)	1	1882907	1883992	1086	AT1G06160	AT1G06160.1	-647	ORA59
AT1G79580	SMB_colamp	NAC	SMB	1	2229881	2230081	Promoter (<=1kb)	1	2227594	2229357	1764	AT1G07260	AT1G07260.1	-524	UGT71C3
AT1G79580	SMB_colamp	NAC	SMB	1	3794019	3794219	Promoter (<=1kb)	1	3791168	3794088	2921	AT1G11290	AT1G11290.1	0	CRR22
AT1G79580	SMB_colamp	NAC	SMB	1	6558596	6558796	Promoter (<=1kb)	1	6557181	6558115	935	AT1G18980	AT1G18980.1	-481	AT1G18980
AT1G79580	SMB_colamp	NAC	SMB	1	7536222	7536422	Promoter (1-2kb)	1	7534019	7534927	909	AT1G21520	AT1G21520.1	-1295	AT1G21520
AT1G79580	SMB_colamp	NAC	SMB	1	10047771	10047971	Promoter (1-2kb)	1	10044337	10046552	2216	AT1G28580	AT1G28580.2	-1219	AT1G28580
AT1G79580	SMB_colamp	NAC	SMB	1	11407096	11407296	Promoter (<=1kb)	1	11399607	11406809	7203	AT1G31810	AT1G31810.1	-287	AFH14
AT1G79580	SMB_colamp	NAC	SMB	1	11924364	11924564	Promoter (<=1kb)	1	11920390	11923866	3477	AT1G32900	AT1G32900.1	-498	GBSS1
AT1G79580	SMB_colamp	NAC	SMB	1	17029469	17029669	Promoter (1-2kb)	1	17031211	17032506	1296	AT1G45050	AT1G45050.2	-1542	ATUBC2-1
AT1G79580	SMB_colamp	NAC	SMB	1	17893021	17893221	Promoter (<=1kb)	1	17886036	17892632	6597	AT1G48410	AT1G48410.2	-389	AGO1
AT1G79580	SMB_colamp	NAC	SMB	1	20706766	20706966	Promoter (<=1kb)	1	20705080	20706893	1814	AT1G55450	AT1G55450.2	0	AT1G55450
AT1G79580	SMB_colamp	NAC	SMB	1	21381237	21381437	Promoter (<=1kb)	1	21380765	21381461	697	AT1G57730	AT1G57730.1	24	AT1G57730
AT1G79580	SMB_colamp	NAC	SMB	1	21688020	21688220	Promoter (<=1kb)	1	21688935	21690290	1356	AT1G58380	AT1G58380.1	-715	XW6
AT1G79580	SMB_colamp	NAC	SMB	1	27200645	27200845	Promoter (1-2kb)	1	27198356	27199468	1113	AT1G72260	AT1G72260.1	-1177	THI2.1
AT1G79580	SMB_colamp	NAC	SMB	1	27609268	27609468	Promoter (1-2kb)	1	27611354	27612815	1462	AT1G73440	AT1G73440.1	-1886	AT1G73440
AT1G79580	SMB_colamp	NAC	SMB	1	27685696	27685896	Promoter (<=1kb)	1	27686672	27688127	1456	AT1G73640	AT1G73640.1	-776	RABA6A
AT1G79580	SMB_colamp	NAC	SMB	1	28040742	28040942	Promoter (<=1kb)	1	28041146	28043021	1876	AT1G74650	AT1G74650.1	-204	MYB31
AT1G79580	SMB_colamp	NAC	SMB	1	28055244	28055444	Promoter (<=1kb)	1	28053944	28055437	1494	AT1G74675	AT1G74675.1	0	NA
AT1G79580	SMB_colamp	NAC	SMB	1	28094861	28095061	Promoter (<=1kb)	1	28089172	28094956	5785	AT1G74770	AT1G74770.1	0	BTSL1
AT1G79580	SMB_colamp	NAC	SMB	1	28333560	28333760	Promoter (1-2kb)	1	28335502	28336990	1489	AT1G75490	AT1G75490.1	-1742	NA
AT1G79580	SMB_colamp	NAC	SMB	1	29300989	29301189	Promoter (<=1kb)	1	29301000	29303570	2571	AT1G77930	AT1G77930.2	0	DJC65
AT1G79580	SMB_colamp	NAC	SMB	1	29860233	29860433	Promoter (<=1kb)	1	29860491	29863316	2826	AT1G79380	AT1G79380.1	-58	RGLG4
AT1G79580	SMB_colamp	NAC	SMB	1	3679627	3679827	Promoter (<=1kb)	1	3678775	3678848	74	AT1G11030	AT1G11030.1	-779	AT1G11030
AT1G79580	SMB_colamp	NAC	SMB	1	19894486	19894686	Promoter (<=1kb)	1	19890935	19893504	2570	AT1G53320	AT1G53320.1	-982	TLP7
AT1G79580	SMB_colamp	NAC	SMB	1	3188922	3189122	Promoter (<=1kb)	1	3189301	3190242	942	AT1G09815	AT1G09815.1	-179	POLD4
AT1G79580	SMB_colamp	NAC	SMB	1	5486632	5486832	Promoter (<=1kb)	1	5481665	5486105	4441	AT1G15960	AT1G15960.1	-527	NRAMP6
AT1G79580	SMB_colamp	NAC	SMB	1	22715956	22716156	Promoter (<=1kb)	1	22714921	22715448	528	AT1G61563	AT1G61563.1	-508	RALFL8
AT1G79580	SMB_colamp	NAC	SMB	1	16854404	16854604	Promoter (1-2kb)	1	16852341	16853238	898	AT1G44478	AT1G44478.1	-1166	AT1G44478
AT1G79580	SMB_colamp	NAC	SMB	1	3787348	3787548	Promoter (<=1kb)	1	3785507	3787099	1593	AT1G11270	AT1G11270.1	-249	AT1G11270
AT1G79580	SMB_colamp	NAC	SMB	1	4243209	4243409	Promoter (<=1kb)	1	4241585	4243229	1645	AT1G12440	AT1G12440.3	0	AT1G12440
